time

# header_update,time,motor velocity
14:34:44.102,0.86

# header_update,time,motor velocity,theta
14:38:09.586,0.08,339.34571327782334
14:38:09.620,0.19,338.02791034919454
14:38:09.678,-0.37,336.2689299183726
14:38:09.725,0.18,334.60162273475953
14:38:09.771,0.3,333.1921465589217
14:38:09.818,0.3,332.1379042160187
14:38:09.864,1.52,332.3155211324861
14:38:09.912,-1.52,332.0519605467603
14:38:09.958,1.52,332.84264230393757
14:38:10.004,-0.78,334.7735100732763
14:38:10.051,-0.77,338.02791034919454
14:38:10.099,-1.26,340.9270767921779
14:38:10.144,-0.13,344.0898038208871
14:38:10.192,-0.3,348.74795069469246
14:38:10.237,-0.3,352.79303272778793
14:38:10.284,-0.17,356.66049784441594
14:38:10.330,-0.52,360.0867854588509
14:38:10.376,-0.78,362.0233828061402
14:38:10.423,-1.52,365.008492918382
14:38:10.468,-0.71,365.9767915920267
14:38:10.517,-0.77,366.2403521777524
14:38:10.562,-0.22,366.06273526128507
14:38:10.607,0.17,363.2495124875601
14:38:10.654,0.77,361.4045883874797
14:38:10.702,0.71,357.62879651806054
14:38:10.748,0.78,354.11083565641667
14:38:10.794,0.74,350.1574268705302
14:38:10.840,0.74,346.3759054231606
